Limit Breached,Result Date,Parameter,Sample Point,Result
False,2024-11-12 10:30:00,pH field,ZONE_DF_NODE_01,7.2
False,2024-11-12 10:30:00,"Chlorine, Free",ZONE_F_NODE_04,0.48
False,2024-11-12 10:30:00,"Chlorine, Total",ZONE_F_NODE_04,0.56
False,2024-11-12 10:30:00,Temperature,ZONE_F_NODE_04,19.7
False,2024-11-12 10:30:00,pH field,ZONE_F_NODE_04,7.6
False,2024-11-12 10:25:00,"Chlorine, Free",ZONE_DC_NODE_20,1.5
False,2024-11-12 10:25:00,"Chlorine, Total",ZONE_DC_NODE_20,2.0
False,2024-11-12 10:25:00,Temperature,ZONE_DC_NODE_20,18.2
False,2024-11-12 10:25:00,pH field,ZONE_DC_NODE_20,7.4
False,2024-11-12 10:25:00,"Chlorine, Free",ZONE_AP_NODE_03,1.1
False,2024-11-12 10:25:00,"Chlorine, Total",ZONE_AP_NODE_03,1.2
False,2024-11-12 10:25:00,Temperature,ZONE_AP_NODE_03,19.0
False,2024-11-12 10:25:00,pH field,ZONE_AP_NODE_03,7.7
False,2024-11-12 10:15:00,"Chlorine, Free",ZONE_F_NODE_11,0.3
False,2024-11-12 10:15:00,"Chlorine, Total",ZONE_F_NODE_11,0.41
False,2024-11-12 10:15:00,Temperature,ZONE_F_NODE_11,22.0
False,2024-11-12 10:15:00,pH field,ZONE_F_NODE_11,7.5
False,2024-11-12 10:10:00,"Chlorine, Free",ZONE_AP_NODE_05,0.52
False,2024-11-12 10:10:00,"Chlorine, Total",ZONE_AP_NODE_05,0.65
False,2024-11-12 10:10:00,Temperature,ZONE_AP_NODE_05,17.5
False,2024-11-12 10:10:00,pH field,ZONE_AP_NODE_05,8.1
False,2024-11-12 10:05:00,"Chlorine, Free",ZONE_CQ_NODE_03,0.54
False,2024-11-12 10:05:00,"Chlorine, Total",ZONE_CQ_NODE_03,0.67
False,2024-11-12 10:05:00,Temperature,ZONE_CQ_NODE_03,23.2
False,2024-11-12 10:05:00,pH field,ZONE_CQ_NODE_03,7.5
False,2024-11-12 10:00:00,"Chlorine, Free",ZONE_DC_NODE_07,1.2
False,2024-11-12 10:00:00,"Chlorine, Total",ZONE_DC_NODE_07,1.8
False,2024-11-12 10:00:00,Temperature,ZONE_DC_NODE_07,18.4
False,2024-11-12 10:00:00,pH field,ZONE_DC_NODE_07,7.5
False,2024-11-12 10:00:00,"Chlorine, Free",ZONE_G_NODE_02,0.64
False,2024-11-12 10:00:00,"Chlorine, Total",ZONE_G_NODE_02,0.73
False,2024-11-12 10:00:00,Temperature,ZONE_G_NODE_02,19.7
False,2024-11-12 10:00:00,pH field,ZONE_G_NODE_02,7.5
False,2024-11-12 09:55:00,"Chlorine, Free",ZONE_AP_NODE_15,1.1
False,2024-11-12 09:55:00,"Chlorine, Total",ZONE_AP_NODE_15,1.3
False,2024-11-12 09:55:00,Temperature,ZONE_AP_NODE_15,19.0
False,2024-11-12 09:55:00,pH field,ZONE_AP_NODE_15,7.7
False,2024-11-12 09:55:00,"Chlorine, Free",ZONE_CZ_NODE_28,0.39
False,2024-11-12 09:55:00,"Chlorine, Total",ZONE_CZ_NODE_28,0.57
False,2024-11-12 09:55:00,Temperature,ZONE_CZ_NODE_28,20.0
False,2024-11-12 09:55:00,pH field,ZONE_CZ_NODE_28,7.6
False,2024-11-12 09:45:00,"Chlorine, Free",ZONE_BH_NODE_18,0.74
False,2024-11-12 09:45:00,"Chlorine, Total",ZONE_BH_NODE_18,1.0
False,2024-11-12 09:45:00,Temperature,ZONE_BH_NODE_18,16.7
False,2024-11-12 09:45:00,pH field,ZONE_BH_NODE_18,8.2
False,2024-11-12 09:45:00,"Chlorine, Free",ZONE_CQ_NODE_07,0.57
False,2024-11-12 09:45:00,"Chlorine, Total",ZONE_CQ_NODE_07,0.69
False,2024-11-12 09:45:00,Temperature,ZONE_CQ_NODE_07,21.6
False,2024-11-12 09:45:00,pH field,ZONE_CQ_NODE_07,7.7
False,2024-11-12 09:45:00,"Chlorine, Free",ZONE_CP_NODE_04,0.54
False,2024-11-12 09:45:00,"Chlorine, Total",ZONE_CP_NODE_04,0.6
False,2024-11-12 09:45:00,Temperature,ZONE_CP_NODE_04,19.6
False,2024-11-12 09:45:00,pH field,ZONE_CP_NODE_04,7.5
False,2024-11-12 09:40:00,"Chlorine, Free",ZONE_AP_NODE_13,1.3
False,2024-11-12 09:40:00,"Chlorine, Total",ZONE_AP_NODE_13,1.5
False,2024-11-12 09:40:00,Temperature,ZONE_AP_NODE_13,19.0
False,2024-11-12 09:40:00,pH field,ZONE_AP_NODE_13,7.8
False,2024-11-12 09:40:00,"Chlorine, Free",ZONE_BX_NODE_19,0.45
False,2024-11-12 09:40:00,"Chlorine, Total",ZONE_BX_NODE_19,0.55
False,2024-11-12 09:40:00,Temperature,ZONE_BX_NODE_19,21.2
False,2024-11-12 09:40:00,pH field,ZONE_BX_NODE_19,7.8
False,2024-11-12 09:26:00,"Chlorine, Free",ZONE_DC_NODE_21,1.6
False,2024-11-12 09:26:00,"Chlorine, Total",ZONE_DC_NODE_21,1.8
False,2024-11-12 09:26:00,Temperature,ZONE_DC_NODE_21,19.5
False,2024-11-12 09:26:00,pH field,ZONE_DC_NODE_21,7.3
False,2024-11-12 09:25:00,"Chlorine, Free",ZONE_AP_NODE_14,0.7
False,2024-11-12 09:25:00,"Chlorine, Total",ZONE_AP_NODE_14,0.88
False,2024-11-12 09:25:00,Temperature,ZONE_AP_NODE_14,18.0
False,2024-11-12 09:25:00,pH field,ZONE_AP_NODE_14,7.7
False,2024-11-12 09:25:00,"Chlorine, Free",ZONE_BB_NODE_13,0.21
False,2024-11-12 09:25:00,"Chlorine, Total",ZONE_BB_NODE_13,0.29
False,2024-11-12 09:25:00,Temperature,ZONE_BB_NODE_13,21.8
False,2024-11-12 09:25:00,pH field,ZONE_BB_NODE_13,7.3
False,2024-11-12 09:25:00,"Chlorine, Free",ZONE_AE_NODE_03,0.48
False,2024-11-12 09:25:00,"Chlorine, Total",ZONE_AE_NODE_03,0.59
False,2024-11-12 09:25:00,Temperature,ZONE_AE_NODE_03,19.9
False,2024-11-12 09:25:00,pH field,ZONE_AE_NODE_03,7.6
False,2024-11-12 09:25:00,"Chlorine, Free",ZONE_H_NODE_03,0.29
False,2024-11-12 09:25:00,"Chlorine, Total",ZONE_H_NODE_03,0.47
False,2024-11-12 09:25:00,Temperature,ZONE_H_NODE_03,19.6
False,2024-11-12 09:25:00,pH field,ZONE_H_NODE_03,7.6
False,2024-11-12 09:10:00,"Chlorine, Free",ZONE_CS_NODE_01,1.2
False,2024-11-12 09:10:00,"Chlorine, Total",ZONE_CS_NODE_01,1.3
False,2024-11-12 09:10:00,Temperature,ZONE_CS_NODE_01,17.0
False,2024-11-12 09:10:00,pH field,ZONE_CS_NODE_01,8.1
False,2024-11-12 09:05:00,"Chlorine, Free",ZONE_AG_NODE_02,0.29
False,2024-11-12 09:05:00,"Chlorine, Total",ZONE_AG_NODE_02,0.31
False,2024-11-12 09:05:00,Temperature,ZONE_AG_NODE_02,19.4
False,2024-11-12 09:05:00,pH field,ZONE_AG_NODE_02,7.6
False,2024-11-12 09:00:00,"Chlorine, Free",ZONE_BH_NODE_21,0.91
False,2024-11-12 09:00:00,"Chlorine, Total",ZONE_BH_NODE_21,1.2
False,2024-11-12 09:00:00,Temperature,ZONE_BH_NODE_21,18.4
False,2024-11-12 09:00:00,pH field,ZONE_BH_NODE_21,8.0
False,2024-11-12 08:57:00,"Chlorine, Free",ZONE_AH_NODE_03,1.3
False,2024-11-12 08:57:00,"Chlorine, Total",ZONE_AH_NODE_03,1.4
False,2024-11-12 08:57:00,Temperature,ZONE_AH_NODE_03,19.2
False,2024-11-12 08:57:00,pH field,ZONE_AH_NODE_03,7.6
False,2024-11-12 08:45:00,"Chlorine, Free",ZONE_AX_NODE_06,0.29
False,2024-11-12 08:45:00,"Chlorine, Total",ZONE_AX_NODE_06,0.4
False,2024-11-12 08:45:00,Temperature,ZONE_AX_NODE_06,20.1
False,2024-11-12 08:45:00,pH field,ZONE_AX_NODE_06,7.6
False,2024-11-12 08:40:00,"Chlorine, Free",ZONE_CR_NODE_03,0.83
False,2024-11-12 08:40:00,"Chlorine, Total",ZONE_CR_NODE_03,0.99
False,2024-11-12 08:40:00,Temperature,ZONE_CR_NODE_03,19.0
False,2024-11-12 08:40:00,pH field,ZONE_CR_NODE_03,7.8
False,2024-11-12 08:37:00,"Chlorine, Free",ZONE_AH_NODE_05,1.1
False,2024-11-12 08:37:00,"Chlorine, Total",ZONE_AH_NODE_05,1.3
False,2024-11-12 08:37:00,Temperature,ZONE_AH_NODE_05,19.8
False,2024-11-12 08:37:00,pH field,ZONE_AH_NODE_05,7.7
False,2024-11-12 08:25:00,"Chlorine, Free",ZONE_CO_NODE_15,1.2
False,2024-11-12 08:25:00,"Chlorine, Total",ZONE_CO_NODE_15,1.3
False,2024-11-12 08:25:00,Temperature,ZONE_CO_NODE_15,18.0
False,2024-11-12 08:25:00,pH field,ZONE_CO_NODE_15,7.9
False,2024-11-12 08:23:00,"Chlorine, Free",ZONE_BH_NODE_17,1.0
False,2024-11-12 08:23:00,"Chlorine, Total",ZONE_BH_NODE_17,1.4
False,2024-11-12 08:23:00,Temperature,ZONE_BH_NODE_17,17.6
False,2024-11-12 08:23:00,pH field,ZONE_BH_NODE_17,8.0
False,2024-11-12 08:21:00,"Chlorine, Free",ZONE_BU_NODE_03,1.1
False,2024-11-12 08:21:00,"Chlorine, Total",ZONE_BU_NODE_03,1.3
False,2024-11-12 08:21:00,Temperature,ZONE_BU_NODE_03,19.9
False,2024-11-12 08:21:00,pH field,ZONE_BU_NODE_03,7.7
False,2024-11-12 08:10:00,"Chlorine, Free",ZONE_CO_NODE_07,0.91
False,2024-11-12 08:10:00,"Chlorine, Total",ZONE_CO_NODE_07,1.0
False,2024-11-12 08:10:00,Temperature,ZONE_CO_NODE_07,17.5
False,2024-11-12 08:10:00,pH field,ZONE_CO_NODE_07,7.9
False,2024-11-12 08:10:00,"Chlorine, Free",ZONE_BM_NODE_05,0.57
False,2024-11-12 08:10:00,"Chlorine, Total",ZONE_BM_NODE_05,0.94
False,2024-11-12 08:10:00,Temperature,ZONE_BM_NODE_05,21.9
False,2024-11-12 08:10:00,pH field,ZONE_BM_NODE_05,7.4
False,2024-11-12 08:05:00,"Chlorine, Free",ZONE_BZ_NODE_06,0.4
False,2024-11-12 08:05:00,"Chlorine, Total",ZONE_BZ_NODE_06,0.52
False,2024-11-12 08:05:00,Temperature,ZONE_BZ_NODE_06,19.8
False,2024-11-12 08:05:00,pH field,ZONE_BZ_NODE_06,7.8
False,2024-11-12 08:01:00,"Chlorine, Free",ZONE_CN_NODE_11,0.43
False,2024-11-12 08:01:00,"Chlorine, Total",ZONE_CN_NODE_11,0.98
False,2024-11-12 08:01:00,Temperature,ZONE_CN_NODE_11,20.8
False,2024-11-12 08:01:00,pH field,ZONE_CN_NODE_11,7.7
False,2024-11-12 07:55:00,"Chlorine, Free",ZONE_BH_NODE_10,0.41
False,2024-11-12 07:55:00,"Chlorine, Total",ZONE_BH_NODE_10,0.83
False,2024-11-12 07:55:00,Temperature,ZONE_BH_NODE_10,18.8
False,2024-11-12 07:55:00,pH field,ZONE_BH_NODE_10,7.8
False,2024-11-12 07:55:00,"Chlorine, Free",ZONE_CO_NODE_31,1.1
False,2024-11-12 07:55:00,"Chlorine, Total",ZONE_CO_NODE_31,1.3
False,2024-11-12 07:55:00,Temperature,ZONE_CO_NODE_31,18.5
False,2024-11-12 07:55:00,pH field,ZONE_CO_NODE_31,7.6
False,2024-11-12 07:53:00,"Chlorine, Free",ZONE_CN_NODE_03,0.42
False,2024-11-12 07:53:00,"Chlorine, Total",ZONE_CN_NODE_03,0.63
False,2024-11-12 07:53:00,Temperature,ZONE_CN_NODE_03,19.6
False,2024-11-12 07:53:00,pH field,ZONE_CN_NODE_03,7.8
False,2024-11-12 07:50:00,"Chlorine, Free",ZONE_BI_NODE_10,1.0
False,2024-11-12 07:50:00,"Chlorine, Total",ZONE_BI_NODE_10,1.2
False,2024-11-12 07:50:00,Temperature,ZONE_BI_NODE_10,16.5
False,2024-11-12 07:50:00,pH field,ZONE_BI_NODE_10,7.5
False,2024-11-12 07:50:00,"Chlorine, Free",ZONE_CX_NODE_15,0.37
False,2024-11-12 07:50:00,"Chlorine, Total",ZONE_CX_NODE_15,0.42
False,2024-11-12 07:50:00,Temperature,ZONE_CX_NODE_15,20.1
False,2024-11-12 07:50:00,pH field,ZONE_CX_NODE_15,8.2
False,2024-11-12 07:42:00,"Chlorine, Free",ZONE_CN_NODE_08,0.09
False,2024-11-12 07:42:00,"Chlorine, Total",ZONE_CN_NODE_08,0.9
False,2024-11-12 07:42:00,Temperature,ZONE_CN_NODE_08,19.7
False,2024-11-12 07:42:00,pH field,ZONE_CN_NODE_08,7.8
False,2024-11-12 07:40:00,"Chlorine, Free",ZONE_BI_NODE_07,1.1
False,2024-11-12 07:40:00,"Chlorine, Total",ZONE_BI_NODE_07,1.4
False,2024-11-12 07:40:00,Temperature,ZONE_BI_NODE_07,20.0
False,2024-11-12 07:40:00,pH field,ZONE_BI_NODE_07,7.6
False,2024-11-12 07:30:00,"Chlorine, Free",ZONE_CO_NODE_22,0.7
False,2024-11-12 07:30:00,"Chlorine, Total",ZONE_CO_NODE_22,0.81
False,2024-11-12 07:30:00,Temperature,ZONE_CO_NODE_22,20.0
False,2024-11-12 07:30:00,pH field,ZONE_CO_NODE_22,8.1
False,2024-11-12 07:30:00,"Chlorine, Free",ZONE_CN_NODE_07,0.12
False,2024-11-12 07:30:00,"Chlorine, Total",ZONE_CN_NODE_07,0.81
False,2024-11-12 07:30:00,Temperature,ZONE_CN_NODE_07,19.0
False,2024-11-12 07:30:00,pH field,ZONE_CN_NODE_07,7.2
False,2024-11-12 07:29:00,"Chlorine, Free",ZONE_BH_NODE_19,0.92
False,2024-11-12 07:29:00,"Chlorine, Total",ZONE_BH_NODE_19,1.4
False,2024-11-12 07:29:00,Temperature,ZONE_BH_NODE_19,18.7
False,2024-11-12 07:29:00,pH field,ZONE_BH_NODE_19,7.1
False,2024-11-12 07:27:00,"Chlorine, Free",ZONE_BI_NODE_01,1.2
False,2024-11-12 07:27:00,"Chlorine, Total",ZONE_BI_NODE_01,1.6
False,2024-11-12 07:27:00,Temperature,ZONE_BI_NODE_01,21.0
False,2024-11-12 07:27:00,pH field,ZONE_BI_NODE_01,7.6
False,2024-11-12 07:15:00,"Chlorine, Free",ZONE_CR_NODE_01,1.2
False,2024-11-12 07:15:00,"Chlorine, Total",ZONE_CR_NODE_01,1.4
False,2024-11-12 07:15:00,Temperature,ZONE_CR_NODE_01,17.0
False,2024-11-12 07:15:00,pH field,ZONE_CR_NODE_01,7.0
False,2024-11-12 07:10:00,"Chlorine, Free",ZONE_BI_NODE_02,1.0
False,2024-11-12 07:10:00,"Chlorine, Total",ZONE_BI_NODE_02,1.2
False,2024-11-12 07:10:00,Temperature,ZONE_BI_NODE_02,21.7
False,2024-11-12 07:10:00,pH field,ZONE_BI_NODE_02,7.4
False,2024-10-12 13:42:00,"Chlorine, Free",ZONE_BT_NODE_03,0.71
False,2024-10-12 13:42:00,"Chlorine, Total",ZONE_BT_NODE_03,0.86
False,2024-10-12 13:42:00,Temperature,ZONE_BT_NODE_03,22.2
False,2024-10-12 13:42:00,pH field,ZONE_BT_NODE_03,7.4
False,2024-10-12 13:20:00,"Chlorine, Free",ZONE_CM_NODE_01,1.9
False,2024-10-12 13:20:00,"Chlorine, Total",ZONE_CM_NODE_01,2.3
False,2024-10-12 13:20:00,Temperature,ZONE_CM_NODE_01,20.4
False,2024-10-12 13:20:00,pH field,ZONE_CM_NODE_01,7.1
False,2024-10-12 13:20:00,"Chlorine, Free",ZONE_BV_NODE_03,0.55
False,2024-10-12 13:20:00,"Chlorine, Total",ZONE_BV_NODE_03,0.7
False,2024-10-12 13:20:00,Temperature,ZONE_BV_NODE_03,20.5
False,2024-10-12 13:20:00,pH field,ZONE_BV_NODE_03,7.5
False,2024-10-12 12:51:00,"Chlorine, Free",ZONE_CR_NODE_02,1.1
False,2024-10-12 12:51:00,"Chlorine, Total",ZONE_CR_NODE_02,1.8
False,2024-10-12 12:51:00,Temperature,ZONE_CR_NODE_02,19.8
False,2024-10-12 12:51:00,pH field,ZONE_CR_NODE_02,7.7
False,2024-10-12 12:32:00,"Chlorine, Free",ZONE_BS_NODE_05,0.69
False,2024-10-12 12:32:00,"Chlorine, Total",ZONE_BS_NODE_05,1.3
False,2024-10-12 12:32:00,Temperature,ZONE_BS_NODE_05,20.8
False,2024-10-12 12:32:00,pH field,ZONE_BS_NODE_05,7.6
False,2024-10-12 12:17:00,"Chlorine, Free",ZONE_AU_NODE_01,0.55
False,2024-10-12 12:17:00,"Chlorine, Total",ZONE_AU_NODE_01,0.99
False,2024-10-12 12:17:00,Temperature,ZONE_AU_NODE_01,21.2
False,2024-10-12 12:17:00,pH field,ZONE_AU_NODE_01,7.8
False,2024-10-12 12:15:00,"Chlorine, Free",ZONE_CB_NODE_01,0.43
False,2024-10-12 12:15:00,"Chlorine, Total",ZONE_CB_NODE_01,0.67
False,2024-10-12 12:15:00,Temperature,ZONE_CB_NODE_01,20.9
False,2024-10-12 12:15:00,pH field,ZONE_CB_NODE_01,7.4
False,2024-10-12 11:58:00,"Chlorine, Free",ZONE_BK_NODE_01,0.05
False,2024-10-12 11:58:00,"Chlorine, Total",ZONE_BK_NODE_01,0.18
False,2024-10-12 11:58:00,Temperature,ZONE_BK_NODE_01,18.9
True,2024-10-12 11:58:00,pH field,ZONE_BK_NODE_01,8.9
False,2024-10-12 11:45:00,"Chlorine, Free",ZONE_BU_NODE_04,0.28
False,2024-10-12 11:45:00,"Chlorine, Total",ZONE_BU_NODE_04,0.81
False,2024-10-12 11:45:00,Temperature,ZONE_BU_NODE_04,17.9
False,2024-10-12 11:45:00,pH field,ZONE_BU_NODE_04,7.3
False,2024-10-12 11:32:00,"Chlorine, Free",ZONE_CV_NODE_02,0.6
False,2024-10-12 11:32:00,"Chlorine, Total",ZONE_CV_NODE_02,0.72
False,2024-10-12 11:32:00,Temperature,ZONE_CV_NODE_02,20.6
False,2024-10-12 11:32:00,pH field,ZONE_CV_NODE_02,7.4
False,2024-10-12 11:30:00,"Chlorine, Free",ZONE_CB_NODE_09,0.2
False,2024-10-12 11:30:00,"Chlorine, Total",ZONE_CB_NODE_09,0.46
False,2024-10-12 11:30:00,Temperature,ZONE_CB_NODE_09,23.1
False,2024-10-12 11:30:00,pH field,ZONE_CB_NODE_09,7.3
False,2024-10-12 11:20:00,"Chlorine, Free",ZONE_Z_NODE_14,0.47
False,2024-10-12 11:20:00,"Chlorine, Total",ZONE_Z_NODE_14,0.61
False,2024-10-12 11:20:00,Temperature,ZONE_Z_NODE_14,20.1
False,2024-10-12 11:20:00,pH field,ZONE_Z_NODE_14,7.4
False,2024-10-12 11:12:00,"Chlorine, Free",ZONE_BO_NODE_06,0.91
False,2024-10-12 11:12:00,"Chlorine, Total",ZONE_BO_NODE_06,1.0
False,2024-10-12 11:12:00,Temperature,ZONE_BO_NODE_06,24.1
False,2024-10-12 11:12:00,pH field,ZONE_BO_NODE_06,7.4
False,2024-10-12 11:10:00,"Chlorine, Free",ZONE_BC_NODE_13,1.3
False,2024-10-12 11:10:00,"Chlorine, Total",ZONE_BC_NODE_13,1.5
False,2024-10-12 11:10:00,Temperature,ZONE_BC_NODE_13,20.0
False,2024-10-12 11:10:00,pH field,ZONE_BC_NODE_13,7.7
False,2024-10-12 11:06:00,"Chlorine, Free",ZONE_AO_NODE_05,0.69
False,2024-10-12 11:06:00,"Chlorine, Total",ZONE_AO_NODE_05,1.2
False,2024-10-12 11:06:00,Temperature,ZONE_AO_NODE_05,22.1
True,2024-10-12 11:06:00,pH field,ZONE_AO_NODE_05,8.7
False,2024-10-12 11:05:00,"Chlorine, Free",ZONE_Z_NODE_05,0.49
False,2024-10-12 11:05:00,"Chlorine, Total",ZONE_Z_NODE_05,0.62
False,2024-10-12 11:05:00,Temperature,ZONE_Z_NODE_05,19.5
False,2024-10-12 11:05:00,pH field,ZONE_Z_NODE_05,7.4
False,2024-10-12 11:05:00,"Chlorine, Free",ZONE_A_NODE_21,0.12
False,2024-10-12 11:05:00,"Chlorine, Total",ZONE_A_NODE_21,1.1
False,2024-10-12 11:05:00,Temperature,ZONE_A_NODE_21,20.8
False,2024-10-12 11:05:00,pH field,ZONE_A_NODE_21,7.9
False,2024-10-12 10:50:00,"Chlorine, Free",ZONE_Z_NODE_07,0.3
False,2024-10-12 10:50:00,"Chlorine, Total",ZONE_Z_NODE_07,0.51
False,2024-10-12 10:50:00,Temperature,ZONE_Z_NODE_07,22.0
False,2024-10-12 10:50:00,pH field,ZONE_Z_NODE_07,7.3
False,2024-10-12 10:50:00,"Chlorine, Free",ZONE_A_NODE_22,0.1
False,2024-10-12 10:50:00,"Chlorine, Total",ZONE_A_NODE_22,1.0
False,2024-10-12 10:50:00,Temperature,ZONE_A_NODE_22,21.4
False,2024-10-12 10:50:00,pH field,ZONE_A_NODE_22,7.9
False,2024-10-12 10:45:00,"Chlorine, Free",ZONE_AO_NODE_02,1.0
False,2024-10-12 10:45:00,"Chlorine, Total",ZONE_AO_NODE_02,1.4
False,2024-10-12 10:45:00,Temperature,ZONE_AO_NODE_02,19.2
False,2024-10-12 10:45:00,pH field,ZONE_AO_NODE_02,8.0
False,2024-10-12 10:30:00,"Chlorine, Free",ZONE_AS_NODE_08,0.79
False,2024-10-12 10:30:00,"Chlorine, Total",ZONE_AS_NODE_08,1.7
False,2024-10-12 10:30:00,Temperature,ZONE_AS_NODE_08,23.7
False,2024-10-12 10:30:00,pH field,ZONE_AS_NODE_08,7.3
False,2024-10-12 10:30:00,"Chlorine, Free",ZONE_A_NODE_20,0.16
False,2024-10-12 10:30:00,"Chlorine, Total",ZONE_A_NODE_20,1.2
False,2024-10-12 10:30:00,Temperature,ZONE_A_NODE_20,20.8
False,2024-10-12 10:30:00,pH field,ZONE_A_NODE_20,8.0
False,2024-10-12 10:20:00,"Chlorine, Free",ZONE_DF_NODE_05,0.41
False,2024-10-12 10:20:00,"Chlorine, Total",ZONE_DF_NODE_05,0.6
False,2024-10-12 10:20:00,Temperature,ZONE_DF_NODE_05,18.9
False,2024-10-12 10:20:00,pH field,ZONE_DF_NODE_05,7.7
False,2024-10-12 10:15:00,"Chlorine, Free",ZONE_CR_NODE_06,0.18
False,2024-10-12 10:15:00,"Chlorine, Total",ZONE_CR_NODE_06,1.1
False,2024-10-12 10:15:00,Temperature,ZONE_CR_NODE_06,21.0
False,2024-10-12 10:15:00,pH field,ZONE_CR_NODE_06,8.0
False,2024-10-12 10:15:00,"Chlorine, Free",ZONE_BC_NODE_04,1.2
False,2024-10-12 10:15:00,"Chlorine, Total",ZONE_BC_NODE_04,1.3
False,2024-10-12 10:15:00,Temperature,ZONE_BC_NODE_04,20.0
False,2024-10-12 10:15:00,pH field,ZONE_BC_NODE_04,7.8
False,2024-10-12 10:10:00,"Chlorine, Free",ZONE_AL_NODE_02,0.97
False,2024-10-12 10:10:00,"Chlorine, Total",ZONE_AL_NODE_02,1.1
False,2024-10-12 10:10:00,Temperature,ZONE_AL_NODE_02,19.5
False,2024-10-12 10:10:00,pH field,ZONE_AL_NODE_02,7.3
False,2024-10-12 10:10:00,"Chlorine, Free",ZONE_DF_NODE_06,0.72
False,2024-10-12 10:10:00,"Chlorine, Total",ZONE_DF_NODE_06,0.89
False,2024-10-12 10:10:00,Temperature,ZONE_DF_NODE_06,21.2
False,2024-10-12 10:10:00,pH field,ZONE_DF_NODE_06,7.7
False,2024-10-12 10:00:00,"Chlorine, Free",ZONE_BC_NODE_03,0.71
False,2024-10-12 10:00:00,"Chlorine, Total",ZONE_BC_NODE_03,0.93
False,2024-10-12 10:00:00,Temperature,ZONE_BC_NODE_03,17.5
False,2024-10-12 10:00:00,pH field,ZONE_BC_NODE_03,7.9
False,2024-10-12 09:55:00,"Chlorine, Free",ZONE_AL_NODE_01,0.68
False,2024-10-12 09:55:00,"Chlorine, Total",ZONE_AL_NODE_01,0.79
False,2024-10-12 09:55:00,Temperature,ZONE_AL_NODE_01,26.5
False,2024-10-12 09:55:00,pH field,ZONE_AL_NODE_01,7.3
False,2024-10-12 09:44:00,"Chlorine, Free",ZONE_CJ_NODE_07,0.79
False,2024-10-12 09:44:00,"Chlorine, Total",ZONE_CJ_NODE_07,0.92
False,2024-10-12 09:44:00,Temperature,ZONE_CJ_NODE_07,22.0
False,2024-10-12 09:44:00,pH field,ZONE_CJ_NODE_07,7.5
False,2024-10-12 09:40:00,"Chlorine, Free",ZONE_U_NODE_02,0.05
False,2024-10-12 09:40:00,"Chlorine, Total",ZONE_U_NODE_02,0.09
False,2024-10-12 09:40:00,Temperature,ZONE_U_NODE_02,25.0
False,2024-10-12 09:40:00,pH field,ZONE_U_NODE_02,7.3
False,2024-10-12 09:15:00,"Chlorine, Free",ZONE_Z_NODE_12,0.51
False,2024-10-12 09:15:00,"Chlorine, Total",ZONE_Z_NODE_12,0.7
False,2024-10-12 09:15:00,Temperature,ZONE_Z_NODE_12,20.0
False,2024-10-12 09:15:00,pH field,ZONE_Z_NODE_12,7.4
False,2024-10-12 09:12:00,"Chlorine, Free",ZONE_CZ_NODE_13,0.75
False,2024-10-12 09:12:00,"Chlorine, Total",ZONE_CZ_NODE_13,0.98
False,2024-10-12 09:12:00,Temperature,ZONE_CZ_NODE_13,20.8
False,2024-10-12 09:12:00,pH field,ZONE_CZ_NODE_13,7.3
False,2024-10-12 09:10:00,"Chlorine, Free",ZONE_BO_NODE_13,0.22
False,2024-10-12 09:10:00,"Chlorine, Total",ZONE_BO_NODE_13,0.45
False,2024-10-12 09:10:00,Temperature,ZONE_BO_NODE_13,20.1
False,2024-10-12 09:10:00,pH field,ZONE_BO_NODE_13,7.3
False,2024-10-12 09:00:00,"Chlorine, Free",ZONE_A_NODE_13,0.24
False,2024-10-12 09:00:00,"Chlorine, Total",ZONE_A_NODE_13,1.0
False,2024-10-12 09:00:00,Temperature,ZONE_A_NODE_13,19.1
False,2024-10-12 09:00:00,pH field,ZONE_A_NODE_13,8.0
False,2024-10-12 08:55:00,"Chlorine, Free",ZONE_BO_NODE_20,0.34
False,2024-10-12 08:55:00,"Chlorine, Total",ZONE_BO_NODE_20,0.52
False,2024-10-12 08:55:00,Temperature,ZONE_BO_NODE_20,22.6
False,2024-10-12 08:55:00,pH field,ZONE_BO_NODE_20,7.3
False,2024-10-12 08:50:00,"Chlorine, Free",ZONE_BE_NODE_02,0.56
False,2024-10-12 08:50:00,"Chlorine, Total",ZONE_BE_NODE_02,0.71
False,2024-10-12 08:50:00,Temperature,ZONE_BE_NODE_02,19.7
False,2024-10-12 08:50:00,pH field,ZONE_BE_NODE_02,7.4
False,2024-10-12 08:47:00,"Chlorine, Free",ZONE_CZ_NODE_02,0.38
False,2024-10-12 08:47:00,"Chlorine, Total",ZONE_CZ_NODE_02,0.75
False,2024-10-12 08:47:00,Temperature,ZONE_CZ_NODE_02,20.6
False,2024-10-12 08:47:00,pH field,ZONE_CZ_NODE_02,7.3
False,2024-10-12 08:45:00,"Chlorine, Free",ZONE_BO_NODE_02,0.52
False,2024-10-12 08:45:00,"Chlorine, Total",ZONE_BO_NODE_02,0.76
False,2024-10-12 08:45:00,Temperature,ZONE_BO_NODE_02,20.1
False,2024-10-12 08:45:00,pH field,ZONE_BO_NODE_02,7.3
False,2024-10-12 08:45:00,"Chlorine, Free",ZONE_Y_NODE_01,1.6
False,2024-10-12 08:45:00,"Chlorine, Total",ZONE_Y_NODE_01,1.8
